id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha
938,1981,Grado o superior,Casado,40211,1,1,2021-07-30,0
2740,1958,Posgrado,Viuda/Viudo,33438,1,1,2021-09-22,0
257,1959,Posgrado,Casado,75032,0,1,2021-04-28,0
4058,1955,Posgrado,Soltero,61284,0,0,2021-10-12,0
7736,1986,Grado o superior,Casado,22518,1,0,2020-10-22,1
8210,1975,Posgrado,Casado,54730,0,1,2021-08-15,0
833,1955,Posgrado,Casado,38452,1,1,2022-03-30,0
6230,1971,Grado o superior,Divorciado,44421,1,1,2021-02-15,0
7325,1986,Posgrado,Unión de hecho,38197,1,0,2021-06-29,0
1307,1978,Grado o superior,Divorciado,41986,0,1,2022-02-09,0
1502,1983,Grado o superior,Unión de hecho,28427,1,0,2021-03-21,0
6211,1976,Posgrado,Unión de hecho,37395,1,0,2022-05-02,0
843,1971,Grado o superior,Casado,64722,1,0,2022-05-26,0
4174,1956,Posgrado,Unión de hecho,55249,0,1,2022-04-17,0
9757,1972,Grado o superior,Unión de hecho,84906,0,0,2021-10-04,0
6918,1989,Grado o superior,Casado,28691,1,0,2021-07-04,0
286,1952,Grado o superior,Soltero,44213,1,1,2021-11-29,0
11086,1984,Secundaria,Soltero,25707,1,0,2022-01-18,0
1921,1967,Posgrado,Casado,59062,2,1,2021-10-03,0
4138,1962,Grado o superior,Soltero,76624,0,1,2022-05-24,0
7718,1947,Posgrado,Unión de hecho,66000,0,0,2022-04-20,0
1291,1978,Posgrado,Unión de hecho,27683,1,0,2020-08-04,0
6862,1971,Grado o superior,Divorciado,1730,0,0,2022-05-18,0
4136,1992,Secundaria,Soltero,7500,1,0,2020-12-03,0
803,1968,Grado o superior,Unión de hecho,40521,1,1,2021-04-05,0
4298,1973,Posgrado,Unión de hecho,20427,1,0,2022-03-24,0
10833,1975,Grado o superior,Casado,65106,0,1,2022-05-24,0
9606,1965,Posgrado,Casado,69969,0,0,2021-08-27,1
8534,1952,Grado o superior,Casado,67433,0,2,2021-07-16,0
5153,1967,Posgrado,Casado,77766,0,1,2021-02-22,1
961,1972,Grado o superior,Casado,74716,0,1,2021-09-12,0
5011,1963,Grado o superior,Divorciado,68118,0,1,2021-10-18,0
6653,1970,Posgrado,Casado,55158,1,1,2020-07-30,1
9094,1955,Secundaria,Casado,62972,0,1,2020-08-03,1
810,1975,Grado o superior,Casado,74190,0,1,2022-05-12,0
5493,1976,Grado o superior,Casado,39356,1,1,2022-03-19,0
2147,1969,Grado o superior,Unión de hecho,76653,0,0,2021-08-16,0
5107,1973,Posgrado,Divorciado,35860,1,1,2022-05-19,0
3979,1983,Posgrado,Divorciado,90687,0,0,2021-05-22,1
6049,1982,Posgrado,Unión de hecho,73450,0,0,2021-12-05,0
8147,1960,Grado o superior,Casado,31454,1,1,2021-07-06,0
1857,1952,Grado o superior,Soltero,47139,1,1,2022-03-06,1
3910,1975,Grado o superior,Divorciado,83829,0,0,2021-10-08,1
5207,1963,Posgrado,Casado,53378,1,1,2020-09-24,1
11114,1970,Grado o superior,Unión de hecho,19656,1,0,2021-02-08,0
5429,1948,Posgrado,Casado,45579,0,1,2021-08-20,0
9400,1958,Secundaria,Soltero,85485,0,0,2022-06-21,0
1740,1944,Grado o superior,Casado,55956,0,0,2022-04-07,0
7488,1963,Posgrado,Soltero,64191,0,1,2021-01-22,0
195,1972,Grado o superior,Soltero,38808,1,0,2020-08-26,1
635,1966,Posgrado,Casado,57183,1,1,2021-03-19,0
7527,1968,Posgrado,Divorciado,23748,1,0,2020-11-21,0
10319,1971,Grado o superior,Casado,66303,0,1,2021-02-26,0
2296,1975,Posgrado,Casado,37368,1,0,2021-12-16,0
10637,1964,Grado o superior,Casado,40800,1,2,2021-01-01,0
2931,1978,Grado o superior,Divorciado,71847,0,0,2020-09-21,0
907,1975,Grado o superior,Casado,46149,0,1,2021-11-29,0
3698,1983,Grado o superior,Unión de hecho,78687,0,0,2020-08-09,1
9516,1971,Secundaria,Divorciado,49118,0,0,2020-08-18,1
679,1957,Posgrado,Casado,37633,1,1,2020-09-20,0
7384,1951,Posgrado,Unión de hecho,39767,0,0,2021-07-21,0
5043,1951,Secundaria,Casado,26997,0,0,2020-11-05,0
5267,1970,Grado o superior,Divorciado,33986,1,0,2021-03-14,0
339,1972,Posgrado,Casado,57091,0,1,2020-11-23,1
2516,1969,Secundaria,Casado,46831,1,1,2021-06-08,0
9010,1972,Posgrado,Casado,83151,0,0,2021-02-10,1
378,1971,Grado o superior,Casado,52531,0,0,2020-12-30,0
4808,1956,Grado o superior,Casado,15759,0,0,2021-09-05,0
5068,1971,Grado o superior,Soltero,22804,1,0,2021-07-31,0
7628,1973,Secundaria,Casado,43050,1,0,2022-03-18,0
7128,1977,Posgrado,Soltero,42997,1,1,2021-12-07,0
2811,1963,Posgrado,Soltero,48918,1,1,2022-04-12,0
3551,1954,Posgrado,Unión de hecho,60033,0,1,2022-03-29,0
1663,1978,Posgrado,Unión de hecho,34043,1,0,2021-10-25,0
5543,1966,Grado o superior,Unión de hecho,57811,0,1,2021-06-24,0
1577,1946,Grado o superior,Casado,78569,0,0,2022-02-19,1
10641,1978,Grado o superior,Soltero,7500,1,1,2020-12-27,0
5336,1971,Posgrado,Unión de hecho,157733,1,0,2021-06-04,0
6024,1953,Grado o superior,Unión de hecho,94384,0,0,2021-03-04,1
1878,1985,Secundaria,Casado,23148,0,0,2022-02-18,0
3099,1970,Grado o superior,Divorciado,44267,1,1,2021-02-25,0
6055,1979,Grado o superior,Casado,71626,0,0,2020-11-01,0
5841,1966,Grado o superior,Unión de hecho,60894,0,1,2021-06-28,0
3972,1976,Grado o superior,Unión de hecho,50200,1,1,2021-04-03,0
4394,1965,Posgrado,Casado,81051,0,0,2022-05-23,0
5758,1982,Grado o superior,Casado,65169,0,0,2022-01-14,1
6658,1972,Grado o superior,Unión de hecho,59868,0,1,2021-07-22,0
4603,1960,Posgrado,Casado,65695,0,1,2022-01-31,0
8427,1956,Posgrado,Soltero,64857,0,0,2020-11-23,0
10260,1965,Posgrado,Unión de hecho,45143,0,1,2021-08-26,0
7143,1955,Secundaria,Unión de hecho,74805,0,1,2021-11-06,0
8789,1989,Secundaria,Casado,59060,1,0,2022-01-11,0
6197,1962,Posgrado,Soltero,27238,1,1,2021-04-20,0
4554,1965,Grado o superior,Unión de hecho,47009,0,1,2021-10-01,0
4937,1973,Secundaria,Casado,46094,1,1,2022-06-10,0
1920,1972,Grado o superior,Casado,40321,1,1,2021-07-29,0
8749,1984,Grado o superior,Unión de hecho,37235,1,0,2022-02-01,0
1650,1960,Posgrado,Casado,81843,0,0,2021-04-22,0
10377,1958,Posgrado,Unión de hecho,46692,0,1,2021-06-06,0
9206,1968,Grado o superior,Unión de hecho,77382,0,1,2022-01-07,0
10971,1977,Grado o superior,Soltero,37774,2,0,2020-09-03,1
6398,1974,Secundaria,Casado,18393,1,0,2022-03-29,0
9212,1962,Posgrado,Casado,72828,0,1,2021-02-14,0
7937,1982,Grado o superior,Casado,24711,0,0,2022-04-18,0
839,1975,Posgrado,Casado,45503,1,0,2021-09-25,0
4246,1982,Posgrado,Soltero,6560,0,0,2021-12-12,0
158,1945,Posgrado,Unión de hecho,71604,0,0,2021-11-17,1
4832,1979,Grado o superior,Casado,27244,1,0,2022-03-07,0
5621,1969,Grado o superior,Casado,48752,1,1,2020-12-12,1
1945,1962,Grado o superior,Casado,71434,0,1,2021-09-18,0
5147,1948,Grado o superior,Soltero,90842,0,0,2021-07-29,0
2535,1978,Posgrado,Casado,88097,1,0,2020-08-18,1
11039,1975,Grado o superior,Casado,51948,0,1,2021-09-17,0
9495,1982,Grado o superior,Unión de hecho,71853,0,0,2021-05-08,0
9635,1983,Posgrado,Casado,35876,0,0,2022-04-20,0
2173,1952,Grado o superior,Viuda/Viudo,40049,0,1,2021-10-16,0
942,1982,Grado o superior,Soltero,39660,1,0,2020-08-08,1
9386,1962,Grado o superior,Unión de hecho,50127,0,1,2022-05-29,0
5510,1977,Posgrado,Casado,43263,0,1,2020-11-21,0
873,1949,Posgrado,Casado,62845,1,1,2020-10-01,1
2253,1990,Grado o superior,Casado,18929,0,0,2021-02-16,0
5181,1982,Secundaria,Soltero,24367,1,0,2021-03-20,0
979,1975,Grado o superior,Soltero,33249,1,0,2021-02-20,0
10390,1959,Secundaria,Casado,26887,0,1,2021-02-10,0
4698,1983,Posgrado,Casado,50150,0,0,2021-06-20,0
7793,1976,Grado o superior,Unión de hecho,62061,0,1,2021-08-31,0
1745,1962,Posgrado,Divorciado,85696,0,0,2021-05-03,1
10590,1956,Posgrado,Unión de hecho,76542,0,0,2021-03-30,0
5080,1993,Grado o superior,Soltero,70515,0,0,2021-10-21,1
8369,1987,Grado o superior,Unión de hecho,18227,1,0,2020-11-08,0
5232,1965,Grado o superior,Casado,69139,0,1,2022-01-27,0
2407,1982,Grado o superior,Casado,69109,0,0,2020-11-09,1
3834,1962,Grado o superior,Soltero,69627,0,1,2021-03-17,0
7912,1978,Grado o superior,Casado,38136,1,0,2021-04-22,0
7712,1946,Posgrado,Soltero,62159,0,0,2022-04-28,0
1065,1963,Grado o superior,Soltero,80695,0,0,2021-12-29,0
7275,1971,Posgrado,Soltero,33316,1,1,2021-10-04,0
1343,1968,Grado o superior,Unión de hecho,58554,1,1,2020-09-26,0
1384,1992,Secundaria,Casado,17256,1,0,2021-11-23,0
9967,1974,Grado o superior,Divorciado,53034,1,1,2021-05-30,0
6181,1950,Secundaria,Unión de hecho,52203,0,0,2020-07-31,0
10507,1977,Secundaria,Divorciado,59601,0,1,2021-07-25,0
2674,1958,Posgrado,Soltero,75154,0,1,2020-09-04,1
2698,1976,Grado o superior,Soltero,47025,0,1,2021-11-07,0
3231,1973,Grado o superior,Casado,37971,1,0,2021-11-25,0
4096,1968,Posgrado,Divorciado,41335,1,0,2021-12-26,0
10476,1958,Grado o superior,Casado,67267,0,1,2022-05-13,0
5948,1975,Grado o superior,Soltero,57338,0,1,2022-04-29,0
9140,1960,Secundaria,Unión de hecho,50523,1,1,2021-12-25,0
10258,1965,Posgrado,Soltero,35791,2,1,2021-05-06,0
5675,1960,Posgrado,Divorciado,50611,0,1,2020-10-04,0
4743,1969,Posgrado,Casado,56242,0,1,2021-03-03,0
8805,1960,Grado o superior,Soltero,48904,0,1,2020-12-02,0
1542,1975,Grado o superior,Soltero,56243,1,2,2021-12-30,0
6770,1985,Grado o superior,Casado,21355,1,0,2021-08-20,1
8773,1971,Posgrado,Unión de hecho,57420,0,1,2021-06-25,0
10475,1970,Posgrado,Unión de hecho,,0,1,2021-04-01,0
10420,1955,Posgrado,Divorciado,46390,0,1,2022-05-05,0
7514,1956,Secundaria,Unión de hecho,54342,1,1,2021-07-03,0
2902,1958,Grado o superior,Unión de hecho,,1,1,2020-09-03,0
4345,1964,Secundaria,Soltero,,1,1,2022-01-12,0
793,1973,Grado o superior,Casado,20895,1,0,2020-10-06,0
10909,1948,Grado o superior,Casado,92344,0,0,2022-01-15,0
3769,1972,Posgrado,Unión de hecho,,1,0,2022-03-02,0
8702,1976,Secundaria,Unión de hecho,26907,1,1,2021-08-20,0
4791,1980,Grado o superior,Unión de hecho,44964,1,1,2020-12-16,0
2963,1979,Grado o superior,Unión de hecho,75507,0,0,2022-05-02,0
8216,1972,Posgrado,Casado,53761,1,1,2021-10-11,0
8140,1973,Grado o superior,Unión de hecho,22682,1,0,2021-10-03,0
10146,1972,Posgrado,Unión de hecho,38887,1,0,2022-03-02,0
5289,1975,Secundaria,Soltero,41658,1,1,2020-11-09,0
2587,1972,Posgrado,Casado,29791,1,0,2022-05-15,0
4405,1956,Posgrado,Casado,63915,0,2,2021-07-30,0
8663,1974,Grado o superior,Divorciado,39996,1,1,2022-05-22,0
2589,1972,Grado o superior,Divorciado,26759,1,0,2022-02-07,0
3421,1968,Posgrado,Divorciado,63841,0,1,2021-04-21,0
10490,1969,Posgrado,Casado,51039,1,1,2020-12-10,0
4094,1961,Grado o superior,Casado,60544,1,1,2020-08-25,0
9958,1972,Grado o superior,Casado,65685,0,1,2022-03-29,0
2534,1953,Grado o superior,Casado,37716,0,1,2022-04-21,0
4188,1957,Grado o superior,Soltero,36864,0,1,2020-08-13,1
6613,1970,Posgrado,Casado,44511,1,0,2020-10-12,0
10827,1967,Posgrado,Casado,36947,1,1,2020-08-07,0
5491,1951,Posgrado,Unión de hecho,47352,0,1,2021-04-11,0
8402,1953,Posgrado,Casado,67087,0,1,2021-12-17,0
8783,1950,Grado o superior,Casado,57045,0,1,2020-09-08,0
10010,1953,Posgrado,Divorciado,36957,1,1,2020-09-06,1
618,1977,Posgrado,Casado,69389,0,1,2020-09-28,0
9121,1972,Grado o superior,Casado,80134,1,0,2021-05-20,1
361,1969,Posgrado,Casado,43142,1,1,2022-02-18,0
4310,1944,Grado o superior,Casado,80589,0,0,2022-01-22,1
2678,1990,Grado o superior,Soltero,34412,1,0,2021-02-13,0
6376,1979,Grado o superior,Soltero,57537,1,0,2021-06-10,0
524,1966,Secundaria,Unión de hecho,22634,0,0,2021-01-16,0
10341,1948,Grado o superior,Unión de hecho,51315,0,0,2022-02-23,0
5654,1972,Grado o superior,Casado,36026,2,1,2022-03-16,0
4098,1973,Grado o superior,Casado,24639,1,1,2022-01-28,0
5824,1972,Posgrado,Unión de hecho,34578,2,1,2022-04-11,0
7000,1972,Secundaria,Soltero,65704,0,0,2021-10-13,0
2561,1966,Grado o superior,Soltero,63810,0,1,2020-11-11,0
5229,1969,Posgrado,Unión de hecho,54132,0,1,2022-02-16,0
4086,1959,Grado o superior,Casado,18690,0,0,2020-12-28,0
2428,1970,Grado o superior,Casado,28164,1,0,2021-05-04,0
8254,1974,Posgrado,Casado,34596,1,0,2021-04-13,0
2836,1972,Posgrado,Casado,43269,1,0,2021-09-16,0
8418,1958,Secundaria,Soltero,38741,1,1,2022-03-30,0
1362,1972,Grado o superior,Soltero,31907,0,0,2021-03-04,0
7152,1983,Posgrado,Casado,27100,1,0,2021-04-05,0
10033,1973,Secundaria,Divorciado,31163,1,0,2022-02-13,0
9349,1985,Grado o superior,Casado,92533,0,0,2021-12-19,0
274,1973,Grado o superior,Soltero,34853,1,1,2021-12-23,0
3388,1967,Grado o superior,Divorciado,70844,1,1,2021-10-30,0
922,1979,Secundaria,Casado,31086,1,1,2021-05-04,0
8588,1961,Grado o superior,Casado,60544,1,1,2020-08-25,0
2518,1986,Secundaria,Unión de hecho,20491,0,0,2021-01-25,0
574,1964,Grado o superior,Casado,42523,0,0,2022-04-23,0
3220,1983,Grado o superior,Casado,39922,1,0,2021-02-14,0
5967,1952,Grado o superior,Unión de hecho,33402,1,1,2021-07-18,0
1183,1949,Posgrado,Casado,36408,1,1,2021-09-21,0
6856,1979,Grado o superior,Unión de hecho,21645,1,0,2020-09-03,1
4530,1948,Posgrado,Viuda/Viudo,78427,0,0,2020-10-24,1
1553,1946,Grado o superior,Unión de hecho,82657,0,0,2021-09-27,0
4682,1958,Grado o superior,Casado,51876,0,0,2021-10-15,0
8204,1971,Secundaria,Casado,78041,0,0,2020-12-16,0
5221,1957,Grado o superior,Casado,52852,0,1,2020-12-01,0
1232,1982,Posgrado,Unión de hecho,70038,0,0,2021-10-25,0
1927,1973,Secundaria,Unión de hecho,69401,0,1,2022-03-23,0
5788,1972,Grado o superior,Unión de hecho,46053,1,0,2021-02-17,0
6652,1965,Grado o superior,Casado,77343,0,0,2022-06-09,0
6246,1953,Grado o superior,Soltero,73892,0,0,2021-11-13,1
5975,1967,Posgrado,Soltero,40304,1,0,2021-09-30,0
6875,1965,Posgrado,Unión de hecho,32727,0,0,2020-08-28,0
4399,1969,Grado o superior,Unión de hecho,68695,0,0,2022-06-25,0
4042,1971,Grado o superior,Divorciado,43300,0,1,2020-10-13,1
2157,1972,Grado o superior,Unión de hecho,26290,1,1,2021-01-12,0
10133,1970,Grado o superior,Soltero,93790,0,0,2022-02-12,1
2525,1974,Posgrado,Casado,38410,0,0,2020-09-14,1
8233,1950,Posgrado,Viuda/Viudo,64866,0,1,2022-01-26,0
9483,1959,Grado o superior,Unión de hecho,57957,0,1,2021-08-19,0
2945,1955,Posgrado,Unión de hecho,46015,1,1,2022-04-13,0
10403,1978,Grado o superior,Unión de hecho,16531,1,0,2022-06-18,0
5074,1986,Posgrado,Casado,28072,1,0,2021-07-08,0
10524,1963,Posgrado,Divorciado,49476,0,1,2021-06-20,0
4690,1953,Grado o superior,Casado,50725,0,1,2021-02-13,0
7521,1952,Grado o superior,Unión de hecho,83844,0,0,2021-05-12,0
7196,1950,Posgrado,Casado,41145,1,1,2022-02-08,0
4406,1970,Grado o superior,Unión de hecho,67419,0,1,2021-01-16,0
9672,1970,Secundaria,Casado,23162,1,1,2021-12-21,0
4864,1977,Grado o superior,Casado,34380,1,0,2021-05-02,0
4706,1966,Grado o superior,Soltero,34704,0,1,2021-04-27,0
4070,1969,Posgrado,Casado,94871,0,2,2020-09-01,1
25,1958,Grado o superior,Casado,65148,0,1,2020-11-16,0
3697,1954,Grado o superior,Unión de hecho,39898,0,1,2021-02-12,0
217,1956,Posgrado,Soltero,64857,0,0,2020-11-23,0
4220,1970,Posgrado,Casado,59892,0,1,2021-11-02,0
5286,1987,Posgrado,Soltero,41020,0,0,2021-10-28,0
9559,1961,Posgrado,Casado,57072,0,1,2022-01-24,0
2849,1979,Grado o superior,Soltero,60474,0,1,2021-04-01,0
7787,1960,Grado o superior,Unión de hecho,62807,0,1,2020-08-31,0
3102,1981,Secundaria,Unión de hecho,19414,1,0,2021-10-16,0
5868,1980,Grado o superior,Casado,19107,1,0,2021-08-22,0
8370,1976,Secundaria,Unión de hecho,75484,0,1,2020-08-02,0
9988,1976,Posgrado,Soltero,70379,0,1,2021-03-03,0
2939,1970,Posgrado,Unión de hecho,79419,0,0,2022-06-22,0
5529,1946,Posgrado,Unión de hecho,64014,2,1,2022-06-10,0
9743,1955,Grado o superior,Casado,76998,0,1,2021-01-11,0
5763,1972,Posgrado,Unión de hecho,49854,1,0,2021-11-10,0
3478,1971,Posgrado,Casado,60585,1,1,2021-06-24,1
7494,1950,Posgrado,Divorciado,42873,1,1,2021-01-21,0
1763,1988,Grado o superior,Unión de hecho,87679,0,0,2021-07-27,1
7250,1978,Grado o superior,Unión de hecho,57867,1,0,2021-10-01,0
2005,1990,Grado o superior,Casado,35765,1,0,2021-12-11,0
10770,1959,Grado o superior,Casado,65492,0,0,2022-01-26,0
6885,1977,Grado o superior,Divorciado,32952,1,0,2021-12-01,0
2072,1969,Posgrado,Unión de hecho,53374,0,1,2020-08-16,1
9463,1959,Grado o superior,Unión de hecho,71706,0,1,2020-11-13,0
6318,1988,Grado o superior,Casado,68487,0,0,2021-01-13,0
4093,1975,Posgrado,Unión de hecho,53253,1,1,2021-02-11,0
5751,1973,Secundaria,Divorciado,31163,1,0,2022-02-13,0
3340,1977,Grado o superior,Casado,42014,1,0,2020-08-17,1
3594,1973,Posgrado,Casado,54108,1,1,2020-11-05,0
3584,1955,Posgrado,Soltero,49667,0,0,2020-08-20,1
3643,1974,Posgrado,Casado,63206,0,0,2022-03-20,0
851,1972,Posgrado,Casado,57136,1,1,2021-07-09,0
7706,1975,Secundaria,Unión de hecho,46772,0,1,2020-11-07,0
3967,1971,Posgrado,Casado,78931,0,0,2021-10-25,0
10128,1958,Grado o superior,Unión de hecho,53977,0,1,2021-06-08,0
486,1988,Grado o superior,Casado,84219,0,0,2022-02-02,0
9,1975,Posgrado,Soltero,46098,1,1,2020-08-18,0
9451,1965,Grado o superior,Casado,73538,0,1,2020-11-25,0
9264,1986,Grado o superior,Casado,79529,0,0,2022-04-27,0
3865,1977,Secundaria,Unión de hecho,20981,0,0,2021-04-30,1
2853,1980,Grado o superior,Soltero,51766,1,0,2022-03-11,0
1490,1962,Grado o superior,Casado,55759,0,1,2020-11-28,0
6310,1978,Grado o superior,Casado,33039,1,0,2021-09-09,0
10380,1972,Posgrado,Casado,37787,1,0,2021-09-20,0
3887,1970,Grado o superior,Soltero,27242,1,0,2020-11-11,1
4278,1983,Posgrado,Soltero,87188,0,0,2021-06-03,1
8643,1971,Grado o superior,Unión de hecho,69930,0,0,2021-05-26,0
1998,1976,Grado o superior,Soltero,37697,1,0,2022-02-07,0
10795,1973,Posgrado,Casado,37401,1,0,2022-05-06,0
11110,1973,Grado o superior,Soltero,3502,1,0,2021-04-13,0
2408,1976,Grado o superior,Casado,58597,1,1,2020-11-20,0
202,1948,Posgrado,Viuda/Viudo,82032,0,0,2022-04-05,0
7998,1958,Grado o superior,Unión de hecho,28087,1,1,2020-12-11,0
830,1987,Posgrado,Soltero,74004,0,0,2022-02-24,1
3536,1960,Grado o superior,Unión de hecho,19740,0,1,2021-03-24,0
6050,1975,Secundaria,Casado,57036,0,1,2020-12-11,0
125,1958,Secundaria,Unión de hecho,53083,1,1,2021-05-15,0
3463,1975,Posgrado,Casado,69283,0,1,2022-06-14,0
2804,1975,Posgrado,Soltero,46098,1,1,2020-08-18,1
3745,1988,Secundaria,Casado,23331,1,0,2020-09-04,0
9771,1988,Secundaria,Soltero,23331,1,0,2020-10-05,0
451,1989,Grado o superior,Soltero,9255,1,0,2021-12-20,0
10530,1959,Posgrado,Viuda/Viudo,67786,0,0,2021-12-07,1
1079,1971,Posgrado,Casado,71969,0,1,2020-10-16,0
8920,1967,Posgrado,Soltero,59235,1,0,2021-01-12,0
6678,1989,Grado o superior,Unión de hecho,31928,1,0,2022-03-28,0
3852,1961,Posgrado,Unión de hecho,74881,1,1,2021-03-08,0
528,1978,Grado o superior,Casado,65819,0,0,2020-11-29,0
73,1953,Posgrado,Soltero,51411,1,2,2021-05-26,0
5589,1964,Grado o superior,Divorciado,51983,0,1,2020-08-31,0
10212,1986,Posgrado,Unión de hecho,42386,1,0,2021-01-13,0
6365,1987,Secundaria,Casado,30390,0,0,2021-09-02,0
5636,1963,Grado o superior,Soltero,30983,0,0,2020-11-09,1
591,1957,Grado o superior,Viuda/Viudo,66033,0,1,2021-01-20,0
2217,1975,Secundaria,Casado,37284,1,1,2021-03-29,0
2544,1951,Posgrado,Divorciado,57530,0,1,2021-10-12,0
7725,1965,Secundaria,Casado,76800,0,0,2022-03-08,0
8091,1956,Grado o superior,Casado,63943,0,1,2020-09-02,0
7321,1962,Grado o superior,Unión de hecho,76081,0,0,2022-05-23,0
5462,1974,Grado o superior,Casado,67445,0,1,2020-08-12,0
7791,1967,Posgrado,Casado,37054,1,1,2021-09-15,0
955,1962,Posgrado,Unión de hecho,47175,1,1,2020-10-28,1
4037,1976,Grado o superior,Divorciado,31859,1,0,2021-06-14,0
6642,1961,Grado o superior,Divorciado,27215,2,1,2021-01-23,0
2793,1976,Posgrado,Divorciado,70179,0,1,2021-07-21,0
5424,1983,Grado o superior,Casado,39922,1,0,2021-02-14,0
879,1976,Posgrado,Casado,49681,0,2,2021-11-04,0
9530,1988,Grado o superior,Casado,24645,1,0,2020-11-01,0
4828,1954,Grado o superior,Divorciado,79865,0,1,2022-06-18,0
10699,1985,Grado o superior,Casado,44322,1,0,2022-06-16,0
1497,1952,Grado o superior,Soltero,47958,0,1,2021-01-19,0
7476,1964,Posgrado,Soltero,63972,0,1,2020-12-02,0
4390,1954,Grado o superior,Unión de hecho,75315,0,1,2022-04-15,0
10478,1950,Posgrado,Casado,55517,1,1,2020-09-27,1
1081,1957,Posgrado,Casado,75283,1,2,2021-03-27,0
4261,1946,Posgrado,Soltero,82800,0,0,2020-11-24,1
9916,1954,Grado o superior,Casado,38998,1,1,2020-11-03,0
5350,1991,Posgrado,Soltero,90638,0,0,2022-02-13,1
8135,1986,Posgrado,Casado,27161,1,0,2021-10-28,0
8685,1977,Grado o superior,Casado,42014,1,0,2020-08-17,1
4967,1960,Posgrado,Unión de hecho,38201,0,1,2021-03-29,0
2130,1982,Grado o superior,Unión de hecho,45203,2,0,2022-03-23,1
9298,1947,Posgrado,Unión de hecho,81574,0,0,2022-04-28,0
8175,1992,Grado o superior,Casado,34935,0,0,2021-06-21,0
6257,1976,Posgrado,Soltero,60482,0,1,2021-01-23,0
3790,1956,Grado o superior,Unión de hecho,34633,2,1,2022-01-23,0
9952,1947,Posgrado,Unión de hecho,78093,0,0,2021-12-11,0
3503,1950,Grado o superior,Divorciado,82460,0,0,2021-12-02,0
5223,1966,Posgrado,Unión de hecho,45903,0,1,2022-04-23,0
4608,1987,Grado o superior,Divorciado,81361,0,0,2022-02-25,1
1626,1973,Posgrado,Divorciado,35860,1,1,2022-05-19,1
4764,1952,Posgrado,Unión de hecho,40442,1,1,2020-08-19,1
2471,1965,Grado o superior,Casado,61482,0,0,2022-06-27,0
5892,1980,Grado o superior,Casado,34968,1,0,2021-04-10,0
2612,1987,Grado o superior,Casado,75794,0,0,2021-12-24,0
4971,1962,Posgrado,Unión de hecho,31497,0,1,2020-12-06,0
5185,1955,Grado o superior,Casado,74268,0,0,2021-02-14,0
10069,1988,Secundaria,Unión de hecho,13724,1,0,2020-08-31,0
2262,1965,Posgrado,Unión de hecho,45143,0,1,2021-08-26,0
1131,1967,Posgrado,Soltero,52569,0,1,2022-04-05,0
1041,1973,Posgrado,Soltero,48432,0,1,2020-10-18,1
24,1960,Posgrado,Unión de hecho,17144,1,1,2022-02-15,0
3409,1984,Grado o superior,Soltero,36108,1,0,2021-10-15,0
7022,1971,Grado o superior,Casado,76445,1,0,2020-09-28,0
7943,1975,Posgrado,Casado,36663,1,0,2022-04-25,0
5272,1965,Posgrado,Casado,53843,0,1,2021-06-27,0
5453,1956,Posgrado,Casado,90226,0,0,2020-09-26,0
2565,1955,Posgrado,Divorciado,70638,0,0,2021-06-01,0
800,1960,Grado o superior,Unión de hecho,44512,1,1,2021-08-30,0
11092,1961,Grado o superior,Casado,27116,1,1,2022-03-02,0
5062,1963,Posgrado,Casado,54072,1,1,2021-07-27,0
8969,1977,Grado o superior,Casado,71855,0,1,2021-01-16,0
4656,1990,Secundaria,Soltero,51250,1,0,2021-03-30,0
4480,1973,Posgrado,Casado,60432,0,1,2022-03-09,0
9971,1964,Posgrado,Casado,65526,0,1,2022-04-11,0
6729,1988,Grado o superior,Soltero,68655,0,0,2020-08-10,0
1773,1978,Secundaria,Casado,12393,0,0,2020-12-04,0
9242,1990,Grado o superior,Soltero,64509,0,0,2021-08-17,1
1764,1975,Grado o superior,Soltero,33955,1,0,2021-08-09,0
6215,1977,Grado o superior,Casado,31353,1,1,2021-12-29,1
10099,1984,Grado o superior,Casado,55434,1,0,2021-10-05,0
5423,1983,Grado o superior,Unión de hecho,28359,1,0,2021-10-27,0
940,1987,Grado o superior,Soltero,57100,1,0,2022-05-18,0
3011,1965,Grado o superior,Casado,69139,0,1,2022-01-27,0
3298,1956,Posgrado,Casado,52973,0,1,2020-11-08,0
8286,1965,Posgrado,Unión de hecho,51717,0,1,2021-08-20,0
9668,1971,Grado o superior,Casado,18793,1,0,2021-01-12,0
5120,1982,Secundaria,Unión de hecho,66664,0,0,2020-09-25,0
6097,1959,Grado o superior,Soltero,50664,1,1,2021-01-16,0
7019,1963,Grado o superior,Unión de hecho,54414,1,1,2021-01-23,0
7408,1952,Posgrado,Casado,54549,0,1,2022-03-03,0
8041,1971,Posgrado,Viuda/Viudo,47111,0,1,2020-09-08,0
252,1963,Posgrado,Divorciado,41003,0,0,2021-03-17,0
9986,1982,Grado o superior,Unión de hecho,19444,1,0,2022-02-22,1
3276,1976,Secundaria,Unión de hecho,36301,1,0,2021-10-25,0
3859,1947,Posgrado,Unión de hecho,73059,0,1,2021-08-31,0
3570,1969,Posgrado,Unión de hecho,42731,1,0,2021-10-21,0
3783,1959,Posgrado,Casado,52854,1,1,2022-03-24,0
